Locus,Total_Depth,Average_Depth_sample,Depth_for_17
chr16:21768492,0,0.00,0
chr16:21768493,0,0.00,0
chr16:21768494,0,0.00,0
chr16:21768495,0,0.00,0
chr16:21768496,0,0.00,0
chr16:21768497,0,0.00,0
chr16:21768498,0,0.00,0
chr16:21768499,0,0.00,0
chr16:21768500,0,0.00,0
chr16:21768501,0,0.00,0
chr16:21768502,0,0.00,0
chr16:21768503,0,0.00,0
chr16:21768504,0,0.00,0
chr16:21768505,0,0.00,0
chr16:21768506,0,0.00,0
chr16:21768507,0,0.00,0
chr16:21768508,0,0.00,0
chr16:21768509,0,0.00,0
chr16:21768510,0,0.00,0
chr16:21768511,0,0.00,0
chr16:21768512,0,0.00,0
chr16:21768513,0,0.00,0
chr16:21768514,0,0.00,0
chr16:21768515,0,0.00,0
chr16:21768516,0,0.00,0
chr16:21768517,0,0.00,0
chr16:21768518,0,0.00,0
chr16:21768519,0,0.00,0
chr16:21768520,0,0.00,0
chr16:21768521,0,0.00,0
chr16:21768522,0,0.00,0
chr16:21768523,0,0.00,0
chr16:21768524,0,0.00,0
chr16:21768525,0,0.00,0
chr16:21768526,0,0.00,0
chr16:21768527,0,0.00,0
chr16:21768528,0,0.00,0
chr16:21768529,0,0.00,0
chr16:21768530,0,0.00,0
chr16:21768531,0,0.00,0
chr16:21768532,0,0.00,0
chr16:21768533,0,0.00,0
chr16:21768534,0,0.00,0
chr16:21768535,0,0.00,0
chr16:21768536,0,0.00,0
chr16:21768537,0,0.00,0
chr16:21768538,0,0.00,0
chr16:21768539,0,0.00,0
chr16:21768540,0,0.00,0
chr16:21768541,0,0.00,0
chr16:21768542,0,0.00,0
chr16:21768543,0,0.00,0
chr16:21768544,0,0.00,0
chr16:21768545,0,0.00,0
chr16:21768546,0,0.00,0
chr16:21768547,0,0.00,0
chr16:21768548,0,0.00,0
chr16:21768549,0,0.00,0
chr16:21768550,0,0.00,0
chr16:21768551,0,0.00,0
chr16:21768552,0,0.00,0
chr16:21768553,0,0.00,0
chr16:21768554,0,0.00,0
chr16:21768555,0,0.00,0
chr16:21768556,0,0.00,0
chr16:21768557,0,0.00,0
chr16:21768558,0,0.00,0
chr16:21768559,0,0.00,0
chr16:21768560,0,0.00,0
chr16:21768561,0,0.00,0
chr16:21768562,0,0.00,0
chr16:21768563,0,0.00,0
chr16:21768564,0,0.00,0
chr16:21768565,0,0.00,0
chr16:21768566,0,0.00,0
chr16:21768567,0,0.00,0
chr16:21768568,0,0.00,0
chr16:21768569,0,0.00,0
chr16:21768570,0,0.00,0
chr16:21768571,0,0.00,0
chr16:21768572,0,0.00,0
chr16:21768573,0,0.00,0
chr16:21768574,0,0.00,0
chr16:21768575,0,0.00,0
chr16:21768576,0,0.00,0
chr16:21768577,0,0.00,0
chr16:21768578,0,0.00,0
chr16:21768579,0,0.00,0
chr16:21768580,0,0.00,0
chr16:21768581,0,0.00,0
chr16:21768582,0,0.00,0
chr16:21768583,0,0.00,0
chr16:21768584,0,0.00,0
chr16:21768585,0,0.00,0
chr16:21768586,0,0.00,0
chr16:21768587,0,0.00,0
chr16:21768588,0,0.00,0
chr16:21768589,0,0.00,0
chr16:21768590,0,0.00,0
chr16:21768591,0,0.00,0
chr16:21768592,0,0.00,0
chr16:21768593,0,0.00,0
chr16:21768594,0,0.00,0
chr16:21768595,0,0.00,0
chr16:21768596,0,0.00,0
chr16:21768597,0,0.00,0
chr16:21768598,0,0.00,0
chr16:21768599,0,0.00,0
chr16:21768600,0,0.00,0
chr16:21768601,0,0.00,0
chr16:21768602,0,0.00,0
chr16:21768603,0,0.00,0
chr16:21768604,0,0.00,0
chr16:21768605,0,0.00,0
chr16:21768606,0,0.00,0
chr16:21768607,0,0.00,0
chr16:21768608,0,0.00,0
chr16:21768609,0,0.00,0
chr16:21768610,0,0.00,0
chr16:21768611,0,0.00,0
chr16:21768612,0,0.00,0
chr16:21768613,0,0.00,0
chr16:21768614,0,0.00,0
chr16:21768615,0,0.00,0
chr16:21768616,0,0.00,0
chr16:21768617,0,0.00,0
chr16:21768618,0,0.00,0
chr17:18022908,0,0.00,0
chr17:18022909,0,0.00,0
chr17:18022910,0,0.00,0
chr17:18022911,0,0.00,0
chr17:18022912,0,0.00,0
chr17:18022913,0,0.00,0
chr17:18022914,0,0.00,0
chr17:18022915,0,0.00,0
chr17:18022916,0,0.00,0
chr17:18022917,0,0.00,0
chr17:18022918,0,0.00,0
chr17:18022919,0,0.00,0
chr17:18022920,0,0.00,0
chr17:18022921,0,0.00,0
chr17:18022922,0,0.00,0
chr17:18022923,0,0.00,0
chr17:18022924,0,0.00,0
chr17:18022925,0,0.00,0
chr17:18022926,0,0.00,0
chr17:18022927,0,0.00,0
chr17:18022928,0,0.00,0
chr17:18022953,0,0.00,0
chr17:18022954,0,0.00,0
chr17:18022955,0,0.00,0
chr17:18022956,0,0.00,0
chr17:18022957,0,0.00,0
chr17:18022958,0,0.00,0
chr17:18022959,0,0.00,0
chr17:18022960,0,0.00,0
chr17:18022961,0,0.00,0
chr17:18022962,0,0.00,0
chr17:18024122,0,0.00,0
chr17:18024123,0,0.00,0
chr17:18024124,0,0.00,0
chr17:18024125,0,0.00,0
chr17:18024126,0,0.00,0
chr17:18024127,0,0.00,0
chr17:18024128,0,0.00,0
chr17:18024129,0,0.00,0
chr17:18024130,0,0.00,0
chr17:18024131,0,0.00,0
chr17:18024132,0,0.00,0
chr17:18024133,0,0.00,0
chr17:18024134,0,0.00,0
chr17:18024135,0,0.00,0
chr17:18024136,0,0.00,0
chr17:18024137,0,0.00,0
chr17:18024138,0,0.00,0
chr17:18024139,0,0.00,0
chr17:18024140,0,0.00,0
chr17:18024141,0,0.00,0
chr17:18024142,0,0.00,0
chr17:18024143,0,0.00,0
chr17:18024144,0,0.00,0
chr17:18024145,0,0.00,0
chr17:18024146,0,0.00,0
chr17:18024147,0,0.00,0
chr17:18024148,0,0.00,0
chr17:18024149,0,0.00,0
chr17:18024150,0,0.00,0
chr17:18024151,0,0.00,0
chr17:18024152,0,0.00,0
chr17:18024153,0,0.00,0
chr17:18024154,0,0.00,0
chr17:18024155,0,0.00,0
chr17:18024156,0,0.00,0
chr17:18024157,0,0.00,0
chr17:18024158,0,0.00,0
chr17:18024159,0,0.00,0
chr17:18024160,0,0.00,0
chr17:18024161,0,0.00,0
chr17:18024162,0,0.00,0
chr17:18024163,0,0.00,0
chr17:18024164,0,0.00,0
chr17:18024165,0,0.00,0
chr17:18024166,0,0.00,0
chr17:18024167,0,0.00,0
chr17:18024168,0,0.00,0
chr17:18024169,0,0.00,0
chr17:18024170,0,0.00,0
chr17:18024171,0,0.00,0
chr17:18024172,0,0.00,0
chr17:18024173,0,0.00,0
chr17:18024174,0,0.00,0
chr17:18024175,0,0.00,0
chr17:18024176,0,0.00,0
chr17:18024177,0,0.00,0
chr17:18024178,0,0.00,0
chr17:18024179,0,0.00,0
chr17:18024180,0,0.00,0
chr17:18024181,0,0.00,0
chr17:18024182,0,0.00,0
chr17:18024183,0,0.00,0
chr17:18024184,0,0.00,0
chr17:18024185,0,0.00,0
chr17:18024186,0,0.00,0
chr17:18024187,0,0.00,0
chr17:18024188,0,0.00,0
chr17:18024189,0,0.00,0
chr17:18024190,0,0.00,0
chr17:18024191,0,0.00,0
chr17:18024192,0,0.00,0
chr17:18024193,0,0.00,0
chr17:18024194,0,0.00,0
chr17:18024195,0,0.00,0
chr17:18024196,0,0.00,0
chr17:18024197,0,0.00,0
chr17:18024198,0,0.00,0
chr17:18024199,0,0.00,0
chr17:18024200,0,0.00,0
chr17:18024201,0,0.00,0
chr17:18024202,0,0.00,0
chr17:18024203,0,0.00,0
chr17:18024204,0,0.00,0
chr17:18024205,0,0.00,0
chr17:18024206,0,0.00,0
chr17:18024207,0,0.00,0
chr17:18024208,0,0.00,0
chr17:18024209,0,0.00,0
chr17:18024210,0,0.00,0
chr17:18024211,0,0.00,0
chr17:18024212,0,0.00,0
chr17:18024213,0,0.00,0
chr17:18024214,0,0.00,0
chr17:18024215,0,0.00,0
chr17:18024216,0,0.00,0
chr17:18024217,0,0.00,0
chr17:18024218,0,0.00,0
chr17:18024219,0,0.00,0
chr17:18024220,0,0.00,0
chr17:18024221,0,0.00,0
chr17:18024222,0,0.00,0
chr17:18024223,0,0.00,0
chr17:18024224,0,0.00,0
chr17:18024225,0,0.00,0
chr17:18024226,0,0.00,0
chr17:18024227,0,0.00,0
chr17:18024228,0,0.00,0
chr17:18024229,0,0.00,0
chr17:18024230,0,0.00,0
chr17:18024231,0,0.00,0
chr17:18024232,0,0.00,0
chr17:18024233,0,0.00,0
chr17:18024234,0,0.00,0
chr17:18024235,0,0.00,0
chr17:18024236,0,0.00,0
chr17:18024237,0,0.00,0
chr17:18024238,0,0.00,0
chr17:18024239,0,0.00,0
chr17:18024240,0,0.00,0
chr17:18024241,0,0.00,0
chr17:18024242,0,0.00,0
chr17:18024243,0,0.00,0
chr17:18024244,0,0.00,0
chr17:18024245,0,0.00,0
chr17:18024246,0,0.00,0
chr17:18024247,0,0.00,0
chr17:18024248,0,0.00,0
chr17:18024249,0,0.00,0
chr17:18024250,0,0.00,0
chr17:18024251,0,0.00,0
chr17:18024252,0,0.00,0
chr17:18024253,0,0.00,0
chr17:18024254,0,0.00,0
chr17:18024255,0,0.00,0
chr17:18024256,0,0.00,0
chr17:18024257,0,0.00,0
chr17:18024258,0,0.00,0
chr17:18024259,0,0.00,0
chr17:18024260,0,0.00,0
chr17:18024261,0,0.00,0
chr17:18024262,0,0.00,0
chr17:18024263,0,0.00,0
chr17:18024264,0,0.00,0
chr17:18024265,0,0.00,0
chr17:18024266,0,0.00,0
chr17:18024267,0,0.00,0
chr17:18024268,0,0.00,0
chr17:18024269,0,0.00,0
chr17:18024270,0,0.00,0
chr17:18024271,0,0.00,0
chr17:18024272,0,0.00,0
chr17:18024273,0,0.00,0
chr17:18024274,0,0.00,0
chr17:18024275,0,0.00,0
chr17:18024276,0,0.00,0
chr17:18024277,0,0.00,0
chr17:18024278,0,0.00,0
chr17:18024279,0,0.00,0
chr17:18024280,0,0.00,0
chr17:18024281,0,0.00,0
chr17:18024282,0,0.00,0
chr17:18024283,0,0.00,0
chr17:18024284,0,0.00,0
chr17:18024285,0,0.00,0
chr17:18024286,0,0.00,0
chr17:18024287,0,0.00,0
chr17:18024288,0,0.00,0
chr17:18024289,0,0.00,0
chr17:18024290,0,0.00,0
chr17:18024291,0,0.00,0
chr17:18024292,0,0.00,0
chr17:18024293,0,0.00,0
chr17:18024294,0,0.00,0
chr17:18024295,0,0.00,0
chr17:18024296,0,0.00,0
chr17:18024297,0,0.00,0
chr17:18024298,0,0.00,0
chr17:18024299,0,0.00,0
chr17:18024300,0,0.00,0
chr17:18024301,0,0.00,0
chr17:18024302,0,0.00,0
chr17:18024303,0,0.00,0
chr17:18024304,0,0.00,0
chr17:18024305,0,0.00,0
chr17:18024306,0,0.00,0
chr17:18024307,0,0.00,0
chr17:18024308,0,0.00,0
chr17:18024309,0,0.00,0
chr17:18024310,0,0.00,0
chr17:18024311,0,0.00,0
chr17:18024312,0,0.00,0
chr17:18024313,0,0.00,0
chr17:18024314,0,0.00,0
chr17:18024315,0,0.00,0
chr17:18024316,0,0.00,0
chr17:18024317,0,0.00,0
chr17:18024318,0,0.00,0
chr17:18024319,0,0.00,0
chr17:18024320,0,0.00,0
chr17:18024321,0,0.00,0
chr17:18024322,0,0.00,0
chr17:18024323,0,0.00,0
chr17:18024324,0,0.00,0
chr17:18024325,0,0.00,0
chr17:18024326,0,0.00,0
chr17:18024327,0,0.00,0
chr17:18024328,0,0.00,0
chr17:18024329,0,0.00,0
chr17:18024330,0,0.00,0
chr17:18024331,0,0.00,0
chr17:18024332,0,0.00,0
chr17:18024333,0,0.00,0
chr17:18024334,0,0.00,0
chr17:18024335,0,0.00,0
chr17:18024336,0,0.00,0
chr17:18024337,0,0.00,0
chr17:18024338,0,0.00,0
chr17:18024339,0,0.00,0
chr17:18024340,0,0.00,0
chr17:18024341,0,0.00,0
chr17:18024342,0,0.00,0
chr17:18024343,0,0.00,0
chr17:18024344,0,0.00,0
chr17:18024345,0,0.00,0
chr17:18024346,0,0.00,0
chr17:18024347,0,0.00,0
chr17:18024348,0,0.00,0
chr17:18024349,0,0.00,0
chr17:18024350,0,0.00,0
chr17:18024351,0,0.00,0
chr17:18024352,0,0.00,0
chr17:18024353,0,0.00,0
chr17:18024354,0,0.00,0
chr17:18024355,0,0.00,0
chr17:18024356,0,0.00,0
chr17:18024357,0,0.00,0
chr17:18024358,0,0.00,0
chr17:18024359,0,0.00,0
chr17:18024360,0,0.00,0
chr17:18024361,0,0.00,0
chr17:18024362,0,0.00,0
chr17:18024363,0,0.00,0
chr17:18024364,0,0.00,0
chr17:18024365,0,0.00,0
chr17:18024366,0,0.00,0
chr17:18024367,0,0.00,0
chr17:18024368,0,0.00,0
chr17:18024369,0,0.00,0
chr17:18024370,0,0.00,0
chr17:18024371,0,0.00,0
chr17:18024372,0,0.00,0
chr17:18024373,0,0.00,0
chr17:18024374,0,0.00,0
chr17:18024375,0,0.00,0
chr17:18024376,0,0.00,0
chr17:18024377,0,0.00,0
chr17:18024378,0,0.00,0
chr17:18024379,0,0.00,0
chr17:18024380,0,0.00,0
chr17:18024381,0,0.00,0
chr17:18024382,0,0.00,0
chr17:18024383,0,0.00,0
chr17:18024384,0,0.00,0
chr17:18024385,0,0.00,0
chr17:18024386,0,0.00,0
chr17:18024387,0,0.00,0
chr17:18024388,0,0.00,0
chr17:18024389,0,0.00,0
chr17:18024390,0,0.00,0
chr17:18024391,0,0.00,0
chr17:18024392,0,0.00,0
chr17:18024393,0,0.00,0
chr17:18024394,0,0.00,0
chr17:18024395,0,0.00,0
chr17:18024396,0,0.00,0
chr17:18024397,0,0.00,0
chr17:18024398,0,0.00,0
chr17:18024399,0,0.00,0
chr17:18024400,0,0.00,0
chr17:18024401,0,0.00,0
chr17:18024402,0,0.00,0
chr17:18024403,0,0.00,0
chr17:18024404,0,0.00,0
chr17:18024405,0,0.00,0
chr17:18024406,0,0.00,0
chr17:18024407,0,0.00,0
chr17:18024408,0,0.00,0
chr17:18024409,0,0.00,0
chr17:18024410,0,0.00,0
chr17:18024411,0,0.00,0
chr17:18024412,0,0.00,0
chr17:18024413,0,0.00,0
chr17:18024414,0,0.00,0
chr17:18024415,0,0.00,0
chr17:18024416,0,0.00,0
chr17:18024417,0,0.00,0
chr17:18024418,0,0.00,0
chr17:18024419,0,0.00,0
chr17:18024420,0,0.00,0
chr17:18024421,0,0.00,0
chr17:18024422,0,0.00,0
chr17:18024423,0,0.00,0
chr17:18024424,0,0.00,0
chr17:18024425,0,0.00,0
chr17:18024426,0,0.00,0
chr17:18024427,0,0.00,0
chr17:18024428,0,0.00,0
chr17:18024429,0,0.00,0
chr17:18024430,0,0.00,0
chr17:18024431,0,0.00,0
chr17:18024432,0,0.00,0
chr17:18024433,0,0.00,0
chr17:18024434,0,0.00,0
chr17:18024435,0,0.00,0
chr17:18024436,0,0.00,0
chr17:18024437,0,0.00,0
chr17:18024438,0,0.00,0
chr17:18024439,0,0.00,0
chr17:18024440,0,0.00,0
chr17:18024441,0,0.00,0
chr17:18024442,0,0.00,0
chr17:18024443,0,0.00,0
chr17:18024444,0,0.00,0
chr17:18024445,0,0.00,0
chr17:18024446,0,0.00,0
chr17:18024447,0,0.00,0
chr17:18024448,0,0.00,0
chr17:18024449,0,0.00,0
chr17:18024450,0,0.00,0
chr17:18024451,0,0.00,0
chr17:18024452,0,0.00,0
chr17:18024453,0,0.00,0
chr17:18024454,0,0.00,0
chr17:18024455,0,0.00,0
chr17:18024456,0,0.00,0
chr17:18024457,0,0.00,0
chr17:18024458,0,0.00,0
chr17:18024459,0,0.00,0
chr17:18024460,0,0.00,0
chr17:18024461,0,0.00,0
chr17:18024462,0,0.00,0
chr17:18024463,0,0.00,0
chr17:18024464,0,0.00,0
chr17:18024465,0,0.00,0
chr17:18024466,0,0.00,0
chr17:18024467,0,0.00,0
chr17:18024468,0,0.00,0
chr17:18024469,0,0.00,0
chr17:18024470,0,0.00,0
chr17:18024471,0,0.00,0
chr17:18024472,0,0.00,0
chr17:18024473,0,0.00,0
chr17:18024474,0,0.00,0
chr17:18024475,0,0.00,0
chr17:18024476,0,0.00,0
chr17:18024477,0,0.00,0
chr17:18024478,0,0.00,0
chr17:18024479,0,0.00,0
chr17:18024480,0,0.00,0
chr17:18024481,0,0.00,0
chr17:18024482,0,0.00,0
chr17:18024483,0,0.00,0
chr17:18024484,0,0.00,0
chr17:18024485,0,0.00,0
chr17:18024486,0,0.00,0
chr17:18024487,0,0.00,0
chr17:18024488,0,0.00,0
chr17:18024489,0,0.00,0
chr17:18024490,0,0.00,0
chr17:18024491,0,0.00,0
chr17:18024492,0,0.00,0
chr17:18024493,0,0.00,0
chr17:18024494,0,0.00,0
chr17:18024495,0,0.00,0
chr17:18024496,0,0.00,0
chr17:18024497,0,0.00,0
chr17:18024498,0,0.00,0
chr17:18024499,0,0.00,0
chr17:18024500,0,0.00,0
chr17:18024501,0,0.00,0
chr17:18024502,0,0.00,0
chr17:18024503,0,0.00,0
chr17:18024504,0,0.00,0
chr17:18024505,0,0.00,0
chr17:18024506,0,0.00,0
chr17:18024507,0,0.00,0
chr17:18024508,0,0.00,0
chr17:18024509,0,0.00,0
chr17:18054172,0,0.00,0
chr17:18054173,0,0.00,0
chr17:18054174,0,0.00,0
chr17:18061817,0,0.00,0
chr17:18061818,0,0.00,0
chr17:18061819,0,0.00,0
chr17:18061820,0,0.00,0
chr17:18061821,0,0.00,0
chr17:18061822,0,0.00,0
chr17:18061823,0,0.00,0
chr17:18061824,0,0.00,0
chr17:18065959,0,0.00,0
chr17:18065960,0,0.00,0
chr17:18065961,0,0.00,0
chr17:18065962,0,0.00,0
chr17:18065963,0,0.00,0
chr17:18065964,0,0.00,0
chr17:18065965,0,0.00,0
chr17:18065966,0,0.00,0
chr17:18065967,0,0.00,0
chr17:18065968,0,0.00,0
chr17:18065969,0,0.00,0
chr17:18065970,0,0.00,0
chr17:18065971,0,0.00,0
chr17:18065972,0,0.00,0
chr17:18065973,0,0.00,0
chr17:18065974,0,0.00,0
chr17:18065975,0,0.00,0
chr17:18065976,0,0.00,0
chr17:18065977,0,0.00,0
chr17:18065978,0,0.00,0
chr17:18065979,0,0.00,0
chr17:18065980,0,0.00,0
chr17:18065981,0,0.00,0
chr17:18065982,0,0.00,0
chr17:18065983,0,0.00,0
chr17:18065984,0,0.00,0
chr17:18065985,0,0.00,0
chr17:18065986,0,0.00,0
chr17:18065987,0,0.00,0
chr17:18065988,0,0.00,0
chr17:18065989,0,0.00,0
chr17:18065990,0,0.00,0
chr17:18065991,0,0.00,0
chr17:18065992,0,0.00,0
chr17:18065993,0,0.00,0
chr17:18065994,0,0.00,0
chr17:18065995,0,0.00,0
chr17:18065996,0,0.00,0
chr17:72916472,0,0.00,0
chr17:72916473,0,0.00,0
chr17:72916474,0,0.00,0
chr18:44085830,0,0.00,0
chr18:44085831,0,0.00,0
chr18:44085832,0,0.00,0
chr18:44085833,0,0.00,0
chr18:44085834,0,0.00,0
chr19:3585672,0,0.00,0
chr19:3585673,0,0.00,0
chr19:3585674,0,0.00,0
chr19:3585675,0,0.00,0
chr19:3585676,0,0.00,0
chr19:3585677,0,0.00,0
chr19:3585678,0,0.00,0
chr19:3585679,0,0.00,0
chr19:3585680,0,0.00,0
chr19:3585681,0,0.00,0
chr19:3585682,0,0.00,0
chr19:3585683,0,0.00,0
chr19:3585684,0,0.00,0
chr19:3585685,0,0.00,0
chr19:3589809,0,0.00,0
chr19:3589810,0,0.00,0
chr19:3589811,0,0.00,0
chr19:3589812,0,0.00,0
chr19:3589813,0,0.00,0
chr19:3589814,0,0.00,0
chr19:3589815,0,0.00,0
chr19:3589816,0,0.00,0
chr19:3589817,0,0.00,0
chr19:3589818,0,0.00,0
chr19:3589819,0,0.00,0
chr19:3589820,0,0.00,0
chr19:3589821,0,0.00,0
chr19:3589822,0,0.00,0
chr19:3589823,0,0.00,0
chr19:3589824,0,0.00,0
chr19:3589825,0,0.00,0
chr19:3589826,0,0.00,0
chr19:3589827,0,0.00,0
chr19:3589828,0,0.00,0
chr19:3590202,0,0.00,0
chr19:3590203,0,0.00,0
chr19:3590204,0,0.00,0
chr19:3590205,0,0.00,0
chr19:3590206,0,0.00,0
chr19:3590207,0,0.00,0
chr19:3590208,0,0.00,0
chr19:50713637,0,0.00,0
chr19:50713638,0,0.00,0
chr19:50713639,0,0.00,0
chr19:50713640,0,0.00,0
chr19:50713641,0,0.00,0
chr19:50713642,0,0.00,0
chr19:50713643,0,0.00,0
chr19:50713644,0,0.00,0
chr19:50713645,0,0.00,0
chr19:50713646,0,0.00,0
chr19:50713647,0,0.00,0
chr19:50713648,0,0.00,0
chr19:50713649,0,0.00,0
chr19:50713650,0,0.00,0
chr19:50713651,0,0.00,0
chr19:50713652,0,0.00,0
chr19:50713653,0,0.00,0
chr19:50713654,0,0.00,0
chr19:50713655,0,0.00,0
chr19:50713656,0,0.00,0
chr19:50713657,0,0.00,0
chr19:50713658,0,0.00,0
chr19:50713659,0,0.00,0
chr19:50713660,0,0.00,0
chr19:50713661,0,0.00,0
chr19:50713662,0,0.00,0
chr19:50713663,0,0.00,0
chr19:50713664,0,0.00,0
chr19:50713665,0,0.00,0
chr19:50713666,0,0.00,0
chr19:50713667,0,0.00,0
chr19:50713668,0,0.00,0
chr19:50713669,0,0.00,0
chr19:50713670,0,0.00,0
chr19:50713671,0,0.00,0
chr19:50713672,0,0.00,0
chr19:50713673,0,0.00,0
chr19:50713674,0,0.00,0
chr19:50713675,0,0.00,0
chr19:50713676,0,0.00,0
chr19:50713677,0,0.00,0
chr19:50713678,0,0.00,0
chr19:50713679,0,0.00,0
chr19:50713680,0,0.00,0
chr19:50713681,0,0.00,0
chr19:50713682,0,0.00,0
chr19:50713683,0,0.00,0
chr19:50713684,0,0.00,0
chr19:50713685,0,0.00,0
chr19:50713686,0,0.00,0
chr19:50713687,0,0.00,0
chr19:50713688,0,0.00,0
chr19:50713689,0,0.00,0
chr19:50713690,0,0.00,0
chr19:50713691,0,0.00,0
chr19:50713692,0,0.00,0
chr19:50713693,0,0.00,0
chr19:50713694,0,0.00,0
chr19:50713695,0,0.00,0
chr19:50713696,0,0.00,0
chr19:50713697,0,0.00,0
chr19:50713698,0,0.00,0
chr19:50713699,0,0.00,0
chr19:50713700,0,0.00,0
chr19:50713701,0,0.00,0
chr19:50713702,0,0.00,0
chr19:50713703,0,0.00,0
chr19:50713704,0,0.00,0
chr19:50713705,0,0.00,0
chr19:50713706,0,0.00,0
chr19:50713707,0,0.00,0
chr19:50713708,0,0.00,0
chr19:50713709,0,0.00,0
chr19:50713710,0,0.00,0
chr19:50713711,0,0.00,0
chr19:50713712,0,0.00,0
chr19:50713713,0,0.00,0
chr19:50713714,0,0.00,0
chr19:50713715,0,0.00,0
chr19:50713716,0,0.00,0
chr19:50713717,0,0.00,0
chr19:50713718,0,0.00,0
chr19:50713719,0,0.00,0
chr19:50713720,0,0.00,0
chr19:50713721,0,0.00,0
chr19:50713722,0,0.00,0
chr19:50713723,0,0.00,0
chr19:50713724,0,0.00,0
chr19:50752887,0,0.00,0
chr19:50752888,0,0.00,0
chr19:50752889,0,0.00,0
chr19:50752890,0,0.00,0
chr19:50752891,0,0.00,0
chr19:50752892,0,0.00,0
chr19:50752893,0,0.00,0
chr19:50752894,0,0.00,0
chr19:50752895,0,0.00,0
chr19:50752896,0,0.00,0
chr19:50752897,0,0.00,0
chr19:50752898,0,0.00,0
chr19:50752899,0,0.00,0
chr19:50752900,0,0.00,0
chr19:50752901,0,0.00,0
chr19:50752902,0,0.00,0
chr19:50752903,0,0.00,0
chr19:50752904,0,0.00,0
chr19:50752905,0,0.00,0
chr19:50752906,0,0.00,0
chr19:50752907,0,0.00,0
chr19:50752908,0,0.00,0
chr19:50752909,0,0.00,0
chr19:50752910,0,0.00,0
chr19:50752911,0,0.00,0
chr19:50752912,0,0.00,0
chr19:50752913,0,0.00,0
chr19:50752914,0,0.00,0
chr19:50752915,0,0.00,0
chr19:50752916,0,0.00,0
chr19:50752917,0,0.00,0
chr19:50752918,0,0.00,0
chr19:50752919,0,0.00,0
chr19:50752920,0,0.00,0
chr19:50752921,0,0.00,0
chr19:50752922,0,0.00,0
chr19:50752923,0,0.00,0
chr19:50752924,0,0.00,0
chr19:50752925,0,0.00,0
chr19:50752926,0,0.00,0
chr19:50752927,0,0.00,0
chr19:50752928,0,0.00,0
chr19:50752929,0,0.00,0
chr19:50752930,0,0.00,0
chr19:50752931,0,0.00,0
chr19:50752932,0,0.00,0
chr19:50752933,0,0.00,0
chr19:50752934,0,0.00,0
chr19:50752935,0,0.00,0
chr19:50752936,0,0.00,0
chr19:50752937,0,0.00,0
chr19:50752938,0,0.00,0
chr19:50752939,0,0.00,0
chr19:50752940,0,0.00,0
chr19:50752941,0,0.00,0
chr19:50752942,0,0.00,0
chr19:50752943,0,0.00,0
chr19:50752944,0,0.00,0
chr19:50752945,0,0.00,0
chr19:50752946,0,0.00,0
chr19:50752947,0,0.00,0
chr19:50752948,0,0.00,0
chr19:50752949,0,0.00,0
chr19:50752950,0,0.00,0
chr19:50752951,0,0.00,0
chr19:50752952,0,0.00,0
chr19:50752953,0,0.00,0
chr19:50752954,0,0.00,0
chr19:50752955,0,0.00,0
chr19:50752956,0,0.00,0
chr19:50752957,0,0.00,0
chr19:50752958,0,0.00,0
chr19:50752959,0,0.00,0
chr19:50752960,0,0.00,0
chr19:50752961,0,0.00,0
chr19:50752962,0,0.00,0
chr19:50752963,0,0.00,0
chr19:50752964,0,0.00,0
chr19:50752965,0,0.00,0
chr19:50752966,0,0.00,0
chr19:50752967,0,0.00,0
chr19:50752968,0,0.00,0
chr19:50752969,0,0.00,0
chr19:50752970,0,0.00,0
chr19:50752971,0,0.00,0
chr19:50752972,0,0.00,0
chr19:50752973,0,0.00,0
chr19:50752974,0,0.00,0
chr19:50752975,0,0.00,0
chr19:50752976,0,0.00,0
chr19:50752977,0,0.00,0
chr19:50752978,0,0.00,0
chr19:50752979,0,0.00,0
chr19:50752980,0,0.00,0
chr19:50752981,0,0.00,0
chr19:50752982,0,0.00,0
chr19:50752983,0,0.00,0
chr19:50752984,0,0.00,0
chr19:50792831,0,0.00,0
chr19:50792832,0,0.00,0
chr19:50792833,0,0.00,0
chr19:50792834,0,0.00,0
chr19:50792835,0,0.00,0
chr19:50805085,0,0.00,0
chr19:50805086,0,0.00,0
chr19:50805087,0,0.00,0
chr19:50805088,0,0.00,0
chr19:50805089,0,0.00,0
chr19:50805090,0,0.00,0
chr19:50805091,0,0.00,0
chr19:50805092,0,0.00,0
chr19:50805093,0,0.00,0
chr19:50805094,0,0.00,0
chr19:50805095,0,0.00,0
chr19:50805096,0,0.00,0
chr19:50805097,0,0.00,0
chr19:50805098,0,0.00,0
chr19:50805099,0,0.00,0
chr19:50805100,0,0.00,0
chr19:50805101,0,0.00,0
chr19:50805102,0,0.00,0
chr19:50805103,0,0.00,0
chr19:50805104,0,0.00,0
chr19:50805105,0,0.00,0
chr19:50805106,0,0.00,0
chr19:50805107,0,0.00,0
chr19:50805108,0,0.00,0
chr19:50805109,0,0.00,0
chr19:50805110,0,0.00,0
chr19:50805111,0,0.00,0
chr19:50805112,0,0.00,0
chr19:50805113,0,0.00,0
chr19:50805114,0,0.00,0
chr19:50812331,0,0.00,0
chr19:50812332,0,0.00,0
chr19:50812333,0,0.00,0
chr19:50812334,0,0.00,0
chr19:50812335,0,0.00,0
chr19:50812336,0,0.00,0
chr22:36716245,0,0.00,0
chr22:36716246,0,0.00,0
